37.206379,51.683800,-201.978714,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
39.967556,60.808300,-202.068451,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
37.116413,53.926056,-195.479202,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
38.317490,56.985950,-200.759979,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
39.967556,60.808300,-202.068451,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
31.494373,57.451134,-199.256454,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
30.947199,53.005390,-201.191071,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
31.565413,59.755707,-202.338165,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
31.565413,59.755707,-202.338165,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
32.390659,55.886524,-195.325912,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
31.494373,57.451134,-199.256454,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
46.439682,29.813469,-198.327225,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
48.093285,24.460611,-196.208954,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
50.184441,21.699820,-196.634155,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
50.184441,21.699820,-196.634155,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
48.093285,24.460611,-196.208954,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
46.589088,25.718636,-193.108047,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
39.635704,25.130812,-195.479202,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
43.638611,18.848225,-202.068451,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
41.349854,22.325962,-200.759979,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
41.349854,22.325962,-200.759979,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
43.638611,18.848225,-202.068451,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
39.334915,27.354618,-201.978714,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
35.322151,22.379503,-195.325912,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
39.635704,25.130812,-195.479202,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
41.349854,22.325962,-200.759979,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
41.349854,22.325962,-200.759979,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
35.181343,18.425791,-202.338165,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
35.322151,22.379503,-195.325912,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
48.093285,24.460611,-196.208954,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
43.638611,18.848225,-202.068451,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
39.635704,25.130812,-195.479202,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
39.635704,25.130812,-195.479202,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
46.589088,25.718636,-193.108047,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
48.093285,24.460611,-196.208954,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
35.181343,18.425791,-202.338165,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
34.711205,20.683018,-199.256454,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
35.322151,22.379503,-195.325912,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
34.711205,20.683018,-199.256454,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
35.181343,18.425791,-202.338165,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
33.400326,24.966209,-201.191071,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
64.711792,48.509964,-157.318909,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
67.117691,51.310509,-171.973572,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
65.427765,47.316517,-167.361130,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
64.711792,48.509964,-157.318909,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
62.084621,51.012196,-166.999374,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
67.117691,51.310509,-171.973572,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
49.685444,61.119347,-167.135803,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
53.389740,56.464760,-167.833282,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
58.929359,57.912834,-182.161758,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
53.389740,56.464760,-167.833282,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
60.397636,56.113499,-168.106277,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
58.929359,57.912834,-182.161758,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
53.262890,20.229250,-167.135803,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
61.809540,24.992201,-182.161758,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
56.102627,25.456333,-167.833282,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
56.102627,25.456333,-167.833282,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
61.809540,24.992201,-182.161758,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
62.943077,27.019163,-168.106277,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
65.871353,35.256310,-157.318909,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
66.369209,36.555988,-167.359451,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
